treasure itemtypes "Common","Uncommon","Rare","Epic","Legendary","Divine","Unique"
object category "I_MAG_ChargedLightning_Longbow",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ChargedLightning_Quarterstaff",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_FrostSet"
new subtable "-1"
object category "I_MAG_Frost_GenerateFrostOnDamage_Robe",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Frost_GenerateFrostOnStatusApply_Hat",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Frost_GenerateFrostOnDamage_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Frost_IceSurfaceProneImmunity_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Frost_Frostbite_Amulet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Frost_GenerateSurfaceOnColdDamage_Ring",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_ElementalGishSet"
new subtable "-1"
object category "I_MAG_ElementalGish_MomentumOnElementalDamage_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ElementalGish_ArcaneAcuity_Helmet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ElementalGish_BaneOnElementalWeaponDamage_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ElementalGish_ElementalInfusion_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ElementalGish_AbsorbElements_Cloak",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ElementalGish_CantripBooster_Amulet",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_Bard_Magic"
new subtable "-1"
object category "I_MAG_Bard_RefreshBardicInspirationSlot_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Bard_TempHP_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Bard_HealingBardicInspiration_Hat",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_GishSet"
new subtable "-1"
object category "I_MAG_Gish_ArcaneSynergy_Circlet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Gish_ArcaneSynergy_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Gish_ArcaneAcuity_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Gish_WeaknessBranding_Amulet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Gish_PsychicDamageBonusWhileConcentrating_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Gish_TempHPWhileConcentrating_Boots",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_RadiantSet"
new subtable "-1"
object category "I_MAG_Radiant_DamageBonusOnIlluminatedTarget_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Radiant_Radiating_Hammer",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Radiant_Radiating_Helmet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Radiant_RadiatingOrb_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Radiant_RadiatingOrb_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Radiant_RadiatingOrb_Ring",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_ZOCSet"
new subtable "-1"
object category "I_MAG_ZOC_ForceConduit_Halberd",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ZOC_RampartAura_Amulet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ZOC_ForceConduitWhileSurounded_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ZOC_AdvantageOnMeleeAttackWhileSurounded_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ZOC_ForceConduit_ChainMail",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ZOC_Force_Helmet",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_FireSet"
new subtable "-1"
object category "I_MAG_Fire_HeatOnFireDamage_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Fire_SelfImmolation_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Fire_HeatOnTakingFireDamage_Amulet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Fire_ArcaneAcuityOnFireDamage_Hat",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Fire_HeatOnInflictBurning_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Fire_BurningOnDamaged_Cloak",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Fire_FireDamage_Quarterstaff",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_Druid_Melee_MagicSet"
new subtable "-1"
object category "I_MAG_Druid_Ironvine_Shield",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Druid_Ironwood_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Druid_IronWood_Club",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_Paladin_Magic"
new subtable "-1"
object category "I_MAG_Paladin_LayOnHandsSupport_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Paladin_MomentumOnConcentration_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Paladin_RestoreChannelDivinity_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Paladin_SmiteSpellsSupport_Helmet",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_Monk_Magic"
new subtable "-1"
object category "I_MAG_Monk_Magic_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Monk_Magic_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Monk_Magic_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Monk_Magic_Hat",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_BarbMonk_Magic"
new subtable "-1"
object category "T_Empty",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Violence_LowHP_Violence_Clothes",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Violence_ViolenceOnDamaged_Helmet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Violence_ViolenceOnDash_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Rage_TempHPOnExit_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Monk_Magic_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Monk_Magic_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Monk_Magic_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Monk_Magic_Hat",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_BG_OfCrushing_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_BarbMonk_Defensive_Cloth",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_BarbMonk_Offensive_Cloth",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_ChargedLightning_AbilityCheckBoost_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Monk_SoulPerception_Hat",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Monk_SoulRejunevation_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_PHB_OfSoulCatching_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Barbarian_BoneSpike_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Barbarian_BoneSpike_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Barbarian_BoneSpike_Helmet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Barbarian_BoneSpike_Shoes",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_ThunderSet"
new subtable "-1"
object category "I_MAG_Thunder_ArcaneAcuityOnThunderDamage_Hat",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Thunder_InflictDazeOnReverberatedCreature_Cloak",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Thunder_InflictDazeOnThunderDamage_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Thunder_Reverberation_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Thunder_ReverberationOnRangeSpellDamage_Amulet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Thunder_ReverberationOnStatusApply_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Thunder_ThunderClap_Quarterstaff",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_AcidSet"
new subtable "-1"
object category "I_MAG_Acid_AcidDamageOnWeaponAttack_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Acid_AcidMeleeCounter_Cloak",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Acid_NoxiousFumes_Gloves",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_PoisonSet"
new subtable "-1"
object category "I_MAG_Poison_InflictPoisonHealSelf_Cloak",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Poison_PoisonExposure_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Poison_PoisonLethality_Ring",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_ShadowSet"
new subtable "-1"
object category "I_MAG_Shadow_BlindImmunity_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Shadow_CriticalBoostWhileObscured_Helmet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Shadow_FogCloud_Amulet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Shadow_FogOfCloudDisengage_Cloak",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Shadow_ShadowBlade_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Shadow_Shadowstep_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Shadow_StealthBonusWhileObscured_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Shadow_SpellDCBonusWhileObscured_Circlet",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_CQCasterSet"
new subtable "-1"
object category "I_MAG_CQCaster_ArcaneChargeAfterDash_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_CQCaster_CloseRangedSpellMastery_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_CQCaster_GainArcaneChargeOnDamage_Quarterstaff",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_CQCaster_GainArcaneChargeOnDamaged_Robe",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_CQCaster_SpellDCBonusWhileThreatened_Circlet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_CQCaster_TempHPAfterCast_Cloak",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_Act2_OneOff"
new subtable "-1"
object category "I_MAG_Enforcer_NonLethalFright_Club",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Enforcer_NonLethalBlessing_Shield",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Enforcer_RejunevatingKnock_Helmet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Blindside_Shortsword",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Restoration_SpellSlotRestoration_Amulet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_TerrainWalkers_Boots",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_Tier2WeaponAction_Weapons"
new subtable "-1"
object category "I_MAG_Finesse_Longsword",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Giantslayer_Greatsword",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Combat_Quarterstaff",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_CriticalSupportSet"
new subtable "-1"
object category "I_MAG_Critical_ArcanicCritical_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Critical_BolsteringCritical_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Critical_CriticalCombo_BattleAxe",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Critical_CriticalExecution_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Critical_CriticalSwiftness_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Critical_Force_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Critical_HidingCritical_Cloak",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_PHB_MagicItems"
new subtable "-1"
object category "I_MAG_PHB_CloakOfProtection_Cloak",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_PHB_CloakOfDisplacement_Cloak",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_PHB_ElvenChain_Armor",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_PsychicSet"
new subtable "-1"
object category "I_MAG_Psychic_MentalFatigue_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Psychic_MentalOverload_Ring",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Psychic_MentalSundering_Dagger",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Psychic_PsychicFeedback_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Psychic_Staggering_Amulet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Psychic_TempHP_Ring",1,0,0,0,0,0,0,0
new treasuretable "TEST_MAG_JusticiarSet"
new subtable "-1"
object category "I_UNI_DarkJusticiar_Helmet",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_UNI_DarkJusticiarArmor_HalfPlate",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_UNI_SHA_DarkJusticiar_Boots",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_SHA_JusticiarArmor_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Justiciar_Scimitar",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Justiciar_Shield",1,0,0,0,0,0,0,0
new treasuretable "LOW_StormshoreTabernacle_Guardian"
new subtable "5,1;6,1"
object category "I_OBJ_Scroll_Revivify",1,0,0,0,0,0,0,0
new subtable "4,1"
object category "I_OBJ_Scroll_SpeakWithDead",1,0,0,0,0,0,0,0
new subtable "4,1"
object category "T_Supply_Alchemy_Potion_Healing",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Potion_Of_Necrotic_Resistance",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Potion_Of_Psychic_Resistance",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Potion_Of_Invulnerability",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Potion_Of_Heroism",1,0,0,0,0,0,0,0
new subtable "4,1"
object category "T_Supply_Scrolls_Healing",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_OBJ_HolyWaterFlask",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_RadiantLight_Morningstar",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_OfRevivify_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Radiant_CrusaderMantle_Cloak",1,0,0,0,0,0,0,0
new treasuretable "LOW_MurderTribunal_Container_Remains"
new subtable "2,1;3,1"
object category "I_OBJ_Bone",1,0,0,0,0,0,0,0
object category "I_OBJ_Skull",1,0,0,0,0,0,0,0
new treasuretable "LOW_MurderTribunal_Container_Tools"
new subtable "2,1;3,1"
object category "I_OBJ_Rope",1,0,0,0,0,0,0,0
object category "I_OBJ_Tool_Tong",1,0,0,0,0,0,0,0
new treasuretable "LOW_MurderTribunal_Container_Daggers"
new subtable "1,1;2,1"
object category "I_WPN_Dagger",1,0,0,0,0,0,0,0
object category "I_WPN_Dagger_Rusty",1,0,0,0,0,0,0,0
new treasuretable "LOW_MurderTribunal_Container_Coatings"
new subtable "1,1;2,1"
object category "I_OBJ_BasicPoison",1,0,0,0,0,0,0,0
object category "I_Solution_Toxin_Basic",1,0,0,0,0,0,0,0
object category "I_OBJ_Bottle",1,0,0,0,0,0,0,0
new treasuretable "LOW_MurderTribunal_Container_Random"
new subtable "1,1"
object category "T_LOW_MurderTribunal_Container_Remains",1,0,0,0,0,0,0,0
object category "T_LOW_MurderTribunal_Container_Tools",1,0,0,0,0,0,0,0
object category "T_LOW_MurderTribunal_Container_Daggers",1,0,0,0,0,0,0,0
object category "T_LOW_MurderTribunal_Container_Coatings",1,0,0,0,0,0,0,0
object category "T_Empty",1,0,0,0,0,0,0,0
new treasuretable "LOW_MurderTribunal_ViciousWeapon"
new subtable "-1"
object category "I_MAG_Vicious_Battleaxe",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Vicious_Dagger",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Vicious_Shortbow",1,0,0,0,0,0,0,0
new treasuretable "LOW_MurderTribunal_Merchant"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_WPN_Dagger_1",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_WPN_Dagger_2",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_LOW_MurderTribunal_ViciousWeapon",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_BOOK_GEN_History_BhaalspawnMissives",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_BOOK_GEN_History_BhaalspawnTestimonials",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_Supply_Alchemy_Poison",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Bhaalist_Armor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Bhaalist_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Bhaalist_Hat",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Critical_Force_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_LC_Fleshrend_Shortsword",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Zhentarim_SleeperDagger",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "I_OBJ_Dye_Red",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "I_OBJ_Dye_BlackRed",1,0,0,0,0,0,0,0
new treasuretable "LOW_StormshoreTabernacle_Tyr_Treasure"
new subtable "-1"
object category "I_MAG_Tyrrant_Warhammer",1,0,0,0,0,0,0,0
new treasuretable "LOW_StormshoreTabernacle_Helm_Treasure"
new subtable "-1"
object category "I_MAG_OfShielding_Shield",1,0,0,0,0,0,0,0
new treasuretable "LOW_StormshoreTabernacle_Selune_Treasure"
new subtable "2,1"
object category "I_OBJ_Potion_Healing_Greater",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Scroll_Polymorph",1,0,0,0,0,0,0,0
new treasuretable "LOW_StormshoreTabernacle_Mystra_Treasure"
new subtable "1,1"
object category "T_Supply_Scrolls_3",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Alchemy_Loot_Rare",1,0,0,0,0,0,0,0
new treasuretable "LOW_StormshoreTabernacle_GenericGod_Treasure"
new subtable "-1"
object category "I_MAG_OfTheDevout_Amulet",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_Docks_Gold_Treasure"
new subtable "1,1"
object category "T_Gold_Stash_Opulent",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_GenericSafe_Scrolls"
new subtable "1,1"
object category "I_ALCH_Solution_Elixir_Meditation_Superior",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supply_Scrolls",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_GenericSafe_Creepy"
new subtable "1,1"
object category "T_Supply_Scrolls_Necro_Single",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Skull",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_GenericSafe_Jewelry"
new subtable "1,1"
object category "T_ST_GEN_Valuables_Necklace_Gold",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "T_ST_GEN_Valuables_Ring_Gold",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_GenericSafe_Bars"
new subtable "2,1"
object category "I_OBJ_Metalbar_Gold",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_GenericSafe_Alcohol"
new subtable "3,1"
object category "T_ST_Alcohol_Valuable",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_GenericSafe_Gems"
new subtable "2,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_GenericSafe"
new subtable "1,1"
object category "T_Gold_Meager",3,0,0,0,0,0,0,0
object category "T_Gold_Stash_Normal",3,0,0,0,0,0,0,0
object category "T_Gold_Stash_Wealthy",2,0,0,0,0,0,0,0
object category "T_LOW_CountingHouse_GenericSafe_Scrolls",1,0,0,0,0,0,0,0
object category "T_LOW_CountingHouse_GenericSafe_Creepy",1,0,0,0,0,0,0,0
object category "I_ARM_Instrument_Lute_B",1,0,0,0,0,0,0,0
object category "T_LOW_CountingHouse_GenericSafe_Jewelry",1,0,0,0,0,0,0,0
object category "T_LOW_CountingHouse_GenericSafe_Bars",1,0,0,0,0,0,0,0
object category "T_LOW_CountingHouse_GenericSafe_Alcohol",1,0,0,0,0,0,0,0
object category "T_LOW_CountingHouse_GenericSafe_Gems",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_Docks_Valuable_Treasure"
new subtable "2,1"
object category "T_ST_GEN_Valuables_Jewelry_Gold",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Diamond",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Ruby",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_CommonVault_1_Treasure"
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Stash_Wealthy",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_CommonVault_2_Treasure"
new subtable "1,1"
object category "I_ARM_HalfPlate_Body_2",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_WPN_Shortsword_2",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_CommonVault_3_Treasure"
new subtable "1,1"
object category "I_OBJ_Scroll_HoldMonster",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_CommonVault_4_Treasure"
new subtable "1,1"
object category "I_OBJ_Potion_Of_Invulnerability",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ALCH_Solution_Potion_Flying",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_CommonVault_6_Treasure"
new subtable "1,1"
object category "I_WPN_HandCrossbow_2",1,0,0,0,0,0,0,0
new subtable "6,1"
object category "I_OBJ_ArrowOfFiendSlaying",1,0,0,0,0,0,0,0
new subtable "6,1"
object category "I_OBJ_ArrowOfAberrationSlaying",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingHouse_HighSecurityVault_8"
new subtable "1,1"
object category "T_Gold_Stash_Wealthy",1,0,0,0,0,0,0,0
new subtable "4,1"
object category "T_ST_GEN_Valuables_Jewelry_Silver",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new treasuretable "LOW_Prison_Rat"
new subtable "-2"
object category "I_OBJ_Kit_ThievesTools",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_OBJ_Scroll_Fireball",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_OBJ_Scroll_Grease",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_OBJ_Scroll_Knock",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_OBJ_Scroll_Invisibility",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_OBJ_OilBottle",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_WPN_Dagger",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_OBJ_Potion_Of_Invulnerability",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_OBJ_Scroll_FireBolt",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_OBJ_Scroll_DimensionDoor",1,0,0,0,0,0,0,0
new treasuretable "LOW_JewelTrader"
new subtable "1,1"
object category "T_Gold_Trader_Wealthy",1,0,0,0,0,0,0,0
new subtable "4,1"
object category "PreciousGem",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "PreciousGem_2",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "PreciousGem_3",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "PreciousGem_4",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "PreciousGem_5",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "PreciousGem_6",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new subtable "30,1"
object category "T_Valuables_Jewelry",1,0,0,0,0,0,0,0
new treasuretable "LOW_MusicTrader"
new subtable "1,1"
object category "T_Gold_Trader_Normal",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_UNI_LOW_KiamGodasKilatDrum",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_UNI_LOW_DostrealtsPiccolo",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_UNI_LOW_StolyarofsTableLute",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_UNI_LOW_FalataericCliLyre",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_UNI_LOW_GlimmergadSelgauntFiddle",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_ST_MusicInstrument_Rare",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "T_ST_MusicInstrument_Common",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ARM_Bard",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_MusicBox",1,0,0,0,0,0,0,0
new treasuretable "LOW_Yenna_SoupTrader"
new subtable "1,1"
object category "T_Gold_Pocket_Modest",1,0,0,0,0,0,0,0
new subtable "3,1;4,1;5,1"
object category "I_CONS_FOOD_Soup",1,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Soup_Pumpkin",1,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Soup_Mushroom",1,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Soup_Onion",1,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Soup_Peas",1,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Soup_Shrimp",1,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Soup_Vegetable",1,0,0,0,0,0,0,0
new treasuretable "LOW_OmeluumSupplies_Reward"
new subtable "-1"
object category "I_OBJ_Scroll_DimensionDoor",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_ALCH_Solution_Oil_Wizardsbane",2,0,0,0,0,0,0,0
